date_time,대기온도,습도,대기압,열공급량,진공도,열감발량,기준출력,발전출력,송전출력,year,month,day,hour,day_week,주말여부
2021-01-13 16:00:00,9.4,0.676,1010.9,337.7,713.0,34.0,746.0445974328753,740.0,729.0,2021,1,13,16,Wednesday,주중
2021-01-13 16:08:00,9.2,0.696,1011.0,338.4,713.0,34.0,746.3328158030563,739.0,730.0,2021,1,13,16,Wednesday,주중
2021-01-19 09:17:00,-8.2,0.387,1030.5,336.5,722.0,34.0,746.9192073465624,809.0,794.0,2021,1,19,9,Tuesday,주중
2021-01-19 09:57:00,-7.4,0.364,1030.9,338.8,720.0,34.0,746.5679952657657,806.0,792.0,2021,1,19,9,Tuesday,주중
2021-01-19 11:08:00,-4.9,0.3,1031.5,340.7,720.0,34.0,748.1311038066635,802.0,788.0,2021,1,19,11,Tuesday,주중
2021-01-20 08:42:00,-3.9,0.41,1028.9,339.5,718.0,34.0,746.0334928090165,793.0,781.0,2021,1,20,8,Wednesday,주중
2021-01-20 09:05:00,-3.2,0.373,1029.0,336.1,717.0,34.0,748.528302625781,793.0,782.0,2021,1,20,9,Wednesday,주중
2021-01-20 15:19:00,7.2,0.17,1025.7,278.9,718.0,28.0,753.3824708334153,774.0,761.0,2021,1,20,15,Wednesday,주중
2021-01-25 14:25:00,13.8,0.407,1021.9,202.6,716.0,20.0,760.9284826954995,764.0,752.0,2021,1,25,14,Monday,주중
2021-01-26 09:09:00,4.3,0.902,1017.7,266.2,726.0,27.0,759.6804467729876,782.0,771.0,2021,1,26,9,Tuesday,주중
2021-01-26 10:47:00,4.9,0.938,1018.2,250.6,707.0,25.0,760.0435687933525,782.0,772.0,2021,1,26,10,Tuesday,주중
2021-01-26 11:35:00,5.1,0.944,1017.8,255.5,704.0,26.0,758.0556111190119,778.0,768.0,2021,1,26,11,Tuesday,주중
2021-01-27 08:52:00,0.3,0.618,1023.0,279.8,713.0,28.0,755.2631362224508,792.0,781.0,2021,1,27,8,Wednesday,주중
2021-01-27 16:56:00,3.4,0.422,1021.5,316.0,712.0,32.0,752.404247374527,776.0,764.0,2021,1,27,16,Wednesday,주중
2021-02-01 10:22:00,7.5,0.967,1013.6,331.9,710.0,33.0,747.0490013629036,748.0,739.0,2021,2,1,10,Monday,주중
2021-02-01 14:50:00,7.4,0.827,1011.6,335.9,713.0,34.0,748.248071148536,749.0,738.0,2021,2,1,14,Monday,주중
2021-02-03 08:36:00,-7.6,0.63,1026.2,346.1,714.0,35.0,746.9568614591286,799.0,788.0,2021,2,3,8,Wednesday,주중
2021-02-03 15:23:00,2.4,0.576,1022.2,332.7,717.0,33.0,752.002378113901,776.0,766.0,2021,2,3,15,Wednesday,주중
2021-02-04 09:42:00,-3.8,0.242,1027.2,343.7,719.0,34.0,751.2199839242614,796.0,785.0,2021,2,4,9,Thursday,주중
2021-02-04 14:33:00,-1.2,0.338,1025.9,331.4,718.0,33.0,752.9832309011704,791.0,780.0,2021,2,4,14,Thursday,주중
2021-02-05 09:05:00,-1.5,0.686,1020.7,330.0,717.0,33.0,747.8175093606382,780.0,771.0,2021,2,5,9,Friday,주중
2021-02-08 08:48:00,-3.4,0.411,1026.4,262.8,711.0,26.0,759.2115187710252,812.0,800.0,2021,2,8,8,Monday,주중
2021-02-08 09:13:00,-3.0,0.365,1026.8,264.7,710.0,26.0,760.7916710574044,812.0,801.0,2021,2,8,9,Monday,주중
2021-02-15 09:13:00,3.5,0.8590000000000001,1007.9,147.3,715.0,15.0,777.3741645984768,810.0,796.0,2021,2,15,9,Monday,주중
2021-02-15 09:54:00,2.6,0.8540000000000001,1008.4,154.4,717.0,15.0,774.4713864983443,806.0,796.0,2021,2,15,9,Monday,주중
2021-02-17 08:47:00,-8.1,0.41600000000000004,1017.0,337.3,719.0,34.0,750.9650528914107,798.0,787.0,2021,2,17,8,Wednesday,주중
2021-02-17 09:06:00,-7.9,0.418,1017.1,340.1,719.0,34.0,750.415063732765,797.0,786.0,2021,2,17,9,Wednesday,주중
2021-02-18 08:59:00,-6.3,0.391,1020.6,339.2,720.0,34.0,753.1822319346732,798.0,788.0,2021,2,18,8,Thursday,주중
2021-02-18 10:03:00,-5.5,0.366,1020.9,337.3,719.0,34.0,750.1934232885551,794.0,783.0,2021,2,18,10,Thursday,주중
2021-02-18 16:51:00,-0.3,0.36700000000000005,1019.7,336.9,714.0,34.0,749.6929592588872,779.0,768.0,2021,2,18,16,Thursday,주중
2021-02-23 09:07:00,-3.0,0.3,1025.7,273.9,716.0,27.0,752.4269954783637,801.0,790.0,2021,2,23,9,Tuesday,주중
2021-02-25 09:06:00,2.3,0.638,1022.9,151.6,707.0,15.0,779.411408482982,826.0,814.0,2021,2,25,9,Thursday,주중
2021-03-03 09:07:00,2.6,0.808,1029.1,210.1,710.0,21.0,770.7017830387775,814.0,803.0,2021,3,3,9,Wednesday,주중
2021-03-05 09:19:00,7.8,0.706,1019.9,105.0,706.0,11.0,785.591238180318,818.0,805.0,2021,3,5,9,Friday,주중
2021-03-08 09:13:00,2.3,0.978,1026.8,104.3,702.0,10.0,780.0989737320485,835.0,823.0,2021,3,8,9,Monday,주중
2021-03-09 09:11:00,4.4,0.846,1024.6,125.1,708.0,13.0,783.0794981875082,828.0,815.0,2021,3,9,9,Tuesday,주중
2021-03-10 16:19:00,13.3,0.47100000000000003,1025.0,53.6,705.0,5.0,784.2962565937056,808.0,795.0,2021,3,10,16,Wednesday,주중
2021-03-11 09:15:00,7.0,0.716,1027.0,121.8,704.0,12.0,772.7668991384082,811.0,799.0,2021,3,11,9,Thursday,주중
2021-03-12 09:26:00,10.1,0.566,1019.6,63.3,701.0,6.0,778.6689320721439,808.0,795.0,2021,3,12,9,Friday,주중
2021-03-15 09:36:00,8.5,0.736,1017.0,89.7,705.0,9.0,778.4807072056562,808.0,795.0,2021,3,15,9,Monday,주중
2021-03-29 16:03:00,13.4,0.555,1006.9,104.2,710.0,10.0,777.0368948716689,781.0,768.0,2021,3,29,16,Monday,주중
2021-03-30 09:00:00,9.0,0.797,1011.3,110.2,712.0,11.0,784.5288995508649,806.0,793.0,2021,3,30,9,Tuesday,주중
2021-03-30 15:05:00,15.7,0.337,1010.6,106.5,713.0,11.0,772.3770358860057,768.0,757.0,2021,3,30,15,Tuesday,주중
2021-03-30 15:26:00,15.3,0.321,1010.3,108.9,713.0,11.0,774.167111748799,774.0,760.0,2021,3,30,15,Tuesday,주중
2021-04-01 14:23:00,22.4,0.14,1015.7,0.0,709.0,0.0,770.1912113410871,758.0,744.0,2021,4,1,14,Thursday,주중
2021-04-01 16:15:00,23.2,0.16,1014.9,81.7,714.0,8.0,760.6674178078757,738.0,723.0,2021,4,1,16,Thursday,주중
2021-04-05 16:04:00,14.2,0.349,1018.9,55.0,718.0,6.0,797.3038746767895,813.0,799.0,2021,4,5,16,Monday,주중
2021-04-05 16:20:00,14.5,0.314,1018.8,55.6,718.0,6.0,792.5320673233125,811.0,793.0,2021,4,5,16,Monday,주중
2021-04-05 16:40:00,14.5,0.388,1018.7,48.5,719.0,5.0,792.6116357728826,809.0,794.0,2021,4,5,16,Monday,주중
2021-04-05 16:58:00,14.9,0.384,1018.8,55.7,718.0,6.0,794.9943175070568,809.0,794.0,2021,4,5,16,Monday,주중
2021-04-06 08:49:00,11.4,0.727,1019.7,55.6,709.0,6.0,797.5653125253972,824.0,810.0,2021,4,6,8,Tuesday,주중
2021-04-06 09:24:00,12.3,0.67,1019.7,52.9,712.0,5.0,796.7705626741764,823.0,807.0,2021,4,6,9,Tuesday,주중
2021-04-06 10:15:00,13.7,0.581,1019.6,51.4,712.0,5.0,794.9314189837829,816.0,800.0,2021,4,6,10,Tuesday,주중
2021-04-06 11:34:00,14.8,0.304,1019.2,47.6,713.0,5.0,794.3062035862074,811.0,795.0,2021,4,6,11,Tuesday,주중
2021-04-06 16:39:00,14.8,0.421,1016.9,52.1,713.0,5.0,792.1608156548991,805.0,791.0,2021,4,6,16,Tuesday,주중
2021-04-07 08:41:00,11.9,0.73,1019.4,72.8,716.0,7.0,794.6370607539798,819.0,804.0,2021,4,7,8,Wednesday,주중
2021-04-07 09:15:00,13.5,0.648,1019.5,70.6,716.0,7.0,797.2530222220026,816.0,801.0,2021,4,7,9,Wednesday,주중
2021-04-07 09:17:00,13.5,0.654,1019.5,65.3,716.0,7.0,795.2796236521463,815.0,799.0,2021,4,7,9,Wednesday,주중
2021-04-07 11:05:00,17.2,0.444,1018.9,75.3,719.0,8.0,785.5895019093126,791.0,774.0,2021,4,7,11,Wednesday,주중
2021-04-07 16:39:00,16.4,0.331,1016.3,71.2,719.0,7.0,788.6105423600429,794.0,779.0,2021,4,7,16,Wednesday,주중
2021-04-08 09:02:00,13.3,0.544,1017.2,61.8,715.0,6.0,799.3646845576563,817.0,803.0,2021,4,8,9,Thursday,주중
2021-04-08 16:44:00,14.1,0.406,1015.4,64.8,713.0,6.0,795.7675249490704,811.0,795.0,2021,4,8,16,Thursday,주중
2021-04-09 16:10:00,18.0,0.261,1021.7,76.6,716.0,8.0,790.4959271258155,792.0,778.0,2021,4,9,16,Friday,주중
2021-04-09 16:16:00,17.9,0.287,1021.7,81.8,716.0,8.0,786.0831392226104,790.0,774.0,2021,4,9,16,Friday,주중
2021-04-09 16:59:00,17.1,0.268,1021.8,78.6,715.0,8.0,786.9260434690134,794.0,778.0,2021,4,9,16,Friday,주중
2021-04-12 09:07:00,15.7,0.458,1020.4,44.8,715.0,4.0,783.7535344356718,800.0,783.0,2021,4,12,9,Monday,주중
2021-04-14 09:07:00,12.9,0.768,1010.2,45.3,710.0,5.0,796.5912889430574,813.0,797.0,2021,4,14,9,Wednesday,주중
2021-04-14 22:00:00,8.7,0.616,1014.4,44.8,710.0,4.0,794.7465914973866,829.0,814.0,2021,4,14,22,Wednesday,주중
2021-04-15 08:40:00,9.5,0.7140000000000001,1018.5,75.2,720.0,8.0,790.2047279748182,820.0,806.0,2021,4,15,8,Thursday,주중
2021-04-15 16:09:00,15.2,0.499,1014.2,74.1,715.0,7.0,785.7902307635211,793.0,779.0,2021,4,15,16,Thursday,주중
2021-04-16 09:00:00,12.3,0.5770000000000001,1012.4,75.9,716.0,8.0,784.8283840334337,801.0,786.0,2021,4,16,9,Friday,주중
2021-04-19 13:18:00,17.0,0.564,1015.0,61.1,713.0,6.0,790.9222870713479,794.0,779.0,2021,4,19,13,Monday,주중
2021-04-19 16:58:00,16.8,0.5760000000000001,1014.0,67.2,713.0,7.0,792.9619344844155,796.0,780.0,2021,4,19,16,Monday,주중
2021-04-20 16:24:00,18.0,0.17600000000000002,1018.2,50.1,717.0,5.0,792.2714404984581,795.0,780.0,2021,4,20,16,Tuesday,주중
2021-04-21 11:37:00,22.5,0.289,1020.4,65.9,708.0,7.0,777.2935290187428,763.0,747.0,2021,4,21,11,Wednesday,주중
2021-04-21 16:03:00,26.7,0.258,1016.7,65.2,713.0,7.0,785.2462478604061,749.0,734.0,2021,4,21,16,Wednesday,주중
2021-04-21 17:19:00,24.7,0.345,1016.3,0.0,707.0,0.0,795.3583325224251,775.0,759.0,2021,4,21,17,Wednesday,주중
2021-04-23 16:10:00,22.6,0.203,1015.2,42.0,713.0,4.0,777.6380189344163,759.0,746.0,2021,4,23,16,Friday,주중
2021-04-26 16:55:00,19.2,0.536,1017.8,43.0,709.0,4.0,794.3378671285268,793.0,778.0,2021,4,26,16,Monday,주중
2021-04-27 09:11:00,14.6,0.655,1017.0,45.3,712.0,5.0,788.3661040832661,802.0,788.0,2021,4,27,9,Tuesday,주중
2021-04-27 16:08:00,17.9,0.48,1014.1,44.3,713.0,4.0,789.0615318614197,789.0,775.0,2021,4,27,16,Tuesday,주중
2021-04-27 16:59:00,17.5,0.472,1014.0,44.5,713.0,4.0,790.617994900435,794.0,778.0,2021,4,27,16,Tuesday,주중
2021-04-29 09:30:00,15.2,0.485,1004.5,47.8,711.0,5.0,787.3737441034656,788.0,775.0,2021,4,29,9,Thursday,주중
2021-04-29 16:15:00,20.8,0.318,1001.0,43.6,716.0,4.0,790.5240493019586,768.0,755.0,2021,4,29,16,Thursday,주중
2021-04-30 16:54:00,12.9,0.8420000000000001,1004.0,44.3,710.0,4.0,791.5315715930922,805.0,788.0,2021,4,30,16,Friday,주중
2021-05-03 16:20:00,17.6,0.44,1014.5,35.0,713.0,4.0,795.6661803231893,798.0,783.0,2021,5,3,16,Monday,주중
2021-05-03 16:50:00,17.7,0.448,1014.4,34.4,713.0,3.0,797.1496567775797,800.0,785.0,2021,5,3,16,Monday,주중
2021-05-04 16:48:00,18.1,0.908,1003.7,0.0,699.0,0.0,789.8836060981959,786.0,771.0,2021,5,4,16,Tuesday,주중
2021-05-04 17:18:00,18.1,0.902,1003.2,37.6,701.0,4.0,786.1760935229735,779.0,763.0,2021,5,4,17,Tuesday,주중
2021-05-05 18:00:00,16.3,0.618,1013.0,0.0,701.0,0.0,801.9087206104082,810.6,797.0,2021,5,5,18,Wednesday,주중
2021-05-06 13:37:00,23.6,0.395,1013.3,34.3,704.0,3.0,792.826275990691,769.0,756.0,2021,5,6,13,Thursday,주중
2021-05-06 16:53:00,21.5,0.33,1012.1,34.7,707.0,3.0,793.012527255167,778.0,764.0,2021,5,6,16,Thursday,주중
2021-05-07 10:51:00,16.0,0.743,1003.2,31.2,708.0,3.0,797.4605097777207,799.0,783.0,2021,5,7,10,Friday,주중
2021-05-10 14:57:00,12.9,0.879,1011.4,33.5,710.0,3.0,791.6691123542623,810.0,795.0,2021,5,10,14,Monday,주중
2021-05-10 15:31:00,13.1,0.878,1010.9,35.7,710.0,4.0,790.7847710824216,808.0,792.0,2021,5,10,15,Monday,주중
2021-05-11 09:20:00,17.7,0.499,1011.8,53.7,711.0,5.0,784.0114090437547,783.0,768.0,2021,5,11,9,Tuesday,주중
2021-05-11 10:11:00,19.3,0.38,1011.6,51.6,710.0,5.0,781.2839767371536,775.0,759.0,2021,5,11,10,Tuesday,주중
2021-05-12 13:37:00,25.8,0.268,1009.5,0.0,707.0,0.0,801.6211321897081,770.0,755.0,2021,5,12,13,Wednesday,주중
2021-05-12 13:58:00,25.5,0.27699999999999997,1009.1,0.0,705.0,0.0,802.6681106125496,773.0,757.0,2021,5,12,13,Wednesday,주중
2021-05-12 14:46:00,26.8,0.27699999999999997,1008.5,0.0,704.0,0.0,805.0078040966622,766.0,753.0,2021,5,12,14,Wednesday,주중
2021-05-12 16:08:00,27.2,0.26899999999999996,1007.6,41.7,708.0,4.0,780.8358985352863,739.0,724.0,2021,5,12,16,Wednesday,주중
2021-05-12 17:48:00,23.8,0.35,1007.3,0.0,705.0,0.0,789.0111219091558,766.0,750.0,2021,5,12,17,Wednesday,주중
2021-05-13 16:08:00,25.8,0.426,1008.4,43.1,704.0,4.0,782.3055882184236,747.0,732.0,2021,5,13,16,Thursday,주중
2021-05-14 15:26:00,28.3,0.496,1007.4,0.0,696.0,0.0,788.3542542211478,744.0,730.0,2021,5,14,15,Friday,주중
2021-05-18 14:56:00,23.5,0.619,1007.9,38.5,704.0,4.0,790.3710578038443,763.0,749.0,2021,5,18,14,Tuesday,주중
2021-05-20 16:50:00,21.1,0.441,1004.0,39.1,711.0,4.0,780.0609465013023,760.0,746.0,2021,5,20,16,Thursday,주중
2021-05-20 17:03:00,18.3,0.693,1000.3,44.7,708.0,4.0,786.1414988600554,775.0,760.0,2021,5,20,17,Thursday,주중
2021-05-21 16:43:00,17.5,0.83,1005.2,53.0,710.0,5.0,790.450421616637,786.0,770.0,2021,5,21,16,Friday,주중
2021-05-24 16:56:00,19.0,0.616,1005.0,38.0,707.0,4.0,787.2977924116606,776.0,762.0,2021,5,24,16,Monday,주중
2021-05-25 08:49:00,14.0,0.816,1003.9,64.2,714.0,6.0,787.5073546655308,794.0,778.0,2021,5,25,8,Tuesday,주중
2021-05-25 09:22:00,14.3,0.7959999999999999,1003.7,65.7,713.0,7.0,789.751450966457,793.0,778.0,2021,5,25,9,Tuesday,주중
2021-05-26 10:50:00,20.5,0.469,1006.5,59.7,712.0,6.0,773.6023984123747,757.0,742.0,2021,5,26,10,Wednesday,주중
2021-05-26 14:24:00,24.1,0.328,1004.1,61.7,712.0,6.0,772.7742680589946,743.0,725.0,2021,5,26,14,Wednesday,주중
2021-05-26 18:10:00,22.9,0.468,1003.0,0.0,705.0,0.0,787.4004771180433,764.0,749.0,2021,5,26,18,Wednesday,주중
2021-05-27 17:02:00,18.5,0.81,999.7,40.8,709.0,4.0,790.489008625462,779.0,763.0,2021,5,27,17,Thursday,주중
2021-05-31 16:13:00,25.0,0.5920000000000001,1008.7,34.3,703.0,3.0,781.6433839907398,749.0,736.0,2021,5,31,16,Monday,주중
2021-06-02 16:54:00,29.1,0.38299999999999995,1008.5,0.0,699.0,0.0,789.2032307398135,744.0,728.0,2021,6,2,16,Wednesday,주중
2021-06-03 16:58:00,19.1,0.94,999.3,0.0,701.0,0.0,788.0304193504043,777.0,762.0,2021,6,3,16,Thursday,주중
2021-06-04 16:10:00,23.9,0.57,999.2,33.5,707.0,3.0,787.3420355325737,753.0,739.0,2021,6,4,16,Friday,주중
2021-06-07 16:52:00,26.1,0.405,1010.9,34.7,707.0,3.0,778.53671035767,742.0,730.0,2021,6,7,16,Monday,주중
2021-06-08 16:57:00,25.1,0.659,1012.8,34.1,701.0,3.0,788.3821439677928,761.0,745.0,2021,6,8,16,Tuesday,주중
2021-06-09 18:09:00,29.1,0.53,1011.0,0.0,695.0,0.0,785.0742859510066,740.0,726.0,2021,6,9,18,Wednesday,주중
2021-06-10 16:41:00,27.5,0.535,1007.7,0.0,698.0,0.0,784.3112939688615,743.0,730.0,2021,6,10,16,Thursday,주중
2021-06-11 16:50:00,24.8,0.693,1008.2,0.0,698.0,0.0,786.425139766723,758.0,744.0,2021,6,11,16,Friday,주중
2021-06-14 16:56:00,24.0,0.666,1002.7,0.0,699.0,0.0,789.2856030367327,759.0,746.0,2021,6,14,16,Monday,주중
2021-06-15 16:14:00,25.7,0.647,1001.0,0.0,700.0,0.0,775.854192294362,739.0,725.0,2021,6,15,16,Tuesday,주중
2021-06-16 16:14:00,29.5,0.42200000000000004,1001.8,0.0,699.0,0.0,776.7650171931043,722.0,710.0,2021,6,16,16,Wednesday,주중
2021-06-16 17:36:00,28.9,0.45899999999999996,1002.5,0.0,698.0,0.0,772.2528510172895,724.0,709.0,2021,6,16,17,Wednesday,주중
2021-06-17 16:16:00,23.5,0.74,1002.9,0.0,700.0,0.0,783.7637691836368,756.0,743.0,2021,6,17,16,Thursday,주중
2021-06-17 16:58:00,23.5,0.757,1002.8,0.0,698.0,0.0,782.786644114547,757.0,742.0,2021,6,17,16,Thursday,주중
2021-06-18 16:49:00,22.0,0.833,998.3,0.0,698.0,0.0,792.469650257007,770.0,754.0,2021,6,18,16,Friday,주중
2021-06-21 16:28:00,26.6,0.52,1002.0,0.0,699.0,0.0,774.8802844810874,735.0,721.0,2021,6,21,16,Monday,주중
2021-06-22 16:45:00,26.6,0.521,1005.0,0.0,698.0,0.0,780.0747089573285,742.0,728.0,2021,6,22,16,Tuesday,주중
2021-06-23 16:52:00,25.0,0.678,1007.6,0.0,698.0,0.0,782.5008365520137,753.0,739.0,2021,6,23,16,Wednesday,주중
2021-06-23 17:36:00,25.3,0.639,1007.4,0.0,697.0,0.0,778.7014614090084,749.0,734.0,2021,6,23,17,Wednesday,주중
2021-06-24 16:13:00,25.3,0.661,1008.1,0.0,695.0,0.0,787.6999509250053,757.0,743.0,2021,6,24,16,Thursday,주중
2021-06-24 17:00:00,24.3,0.721,1008.0,0.0,695.0,0.0,785.4077849378574,761.0,745.0,2021,6,24,17,Thursday,주중
2021-06-25 16:10:00,27.8,0.572,1007.2,0.0,695.0,0.0,786.121638981961,744.0,730.0,2021,6,25,16,Friday,주중
2021-06-27 19:05:00,26.3,0.599,1003.0,0.0,695.0,0.0,783.4627551667272,744.6,731.0,2021,6,27,19,Sunday,주말
2021-06-28 17:40:00,27.1,0.645,1001.0,0.0,695.0,0.0,775.7961387851147,733.0,719.0,2021,6,28,17,Monday,주중
2021-07-02 09:05:00,26.0,0.7190000000000001,1007.0,0.0,695.0,0.0,773.6545653438925,741.0,726.0,2021,7,2,9,Friday,주중
2021-07-02 09:56:00,26.5,0.672,1006.7,0.0,695.0,0.0,770.8132001402073,736.0,721.0,2021,7,2,9,Friday,주중
2021-07-03 19:10:00,21.8,0.919,1000.0,0.0,695.0,0.0,779.9087583702009,757.7,744.1,2021,7,3,19,Saturday,주말
2021-07-04 19:10:00,21.9,0.906,1006.0,0.0,695.0,0.0,784.7609241492406,766.4,752.8,2021,7,4,19,Sunday,주말
2021-07-05 09:57:00,24.0,0.779,1008.7,0.0,696.0,0.0,777.2252198593915,752.0,739.0,2021,7,5,9,Monday,주중
2021-07-06 09:07:00,26.2,0.75,1005.3,0.0,695.0,0.0,780.146564164481,743.0,730.0,2021,7,6,9,Tuesday,주중
2021-07-07 09:07:00,26.6,0.821,1006.4,0.0,692.0,0.0,772.5685150175377,736.0,722.0,2021,7,7,9,Wednesday,주중
2021-07-07 17:21:00,28.2,0.785,1002.9,0.0,692.0,0.0,776.2308553545901,730.0,716.0,2021,7,7,17,Wednesday,주중
2021-07-09 09:11:00,25.5,0.848,1003.2,0.0,692.0,0.0,782.8646040885358,748.0,734.0,2021,7,9,9,Friday,주중
2021-07-12 09:53:00,26.8,0.867,1008.9,0.0,688.0,0.0,772.6275682448363,736.0,723.0,2021,7,12,9,Monday,주중
2021-07-13 09:14:00,29.9,0.719,1007.4,0.0,687.0,0.0,775.5882975109525,724.8,711.1,2021,7,13,9,Tuesday,주중
2021-07-14 09:10:00,29.8,0.725,1009.7,0.0,690.0,0.0,769.9549800761412,720.0,708.0,2021,7,14,9,Wednesday,주중
2021-07-15 08:45:00,31.6,0.667,1012.8,0.0,688.0,0.0,777.5312002223579,721.0,709.0,2021,7,15,8,Thursday,주중
2021-07-19 08:55:00,27.8,0.752,1011.4,0.0,689.0,0.0,767.8218226352564,729.0,716.0,2021,7,19,8,Monday,주중
2021-07-20 08:55:00,29.7,0.698,1013.1,0.0,689.0,0.0,780.9445785710534,733.0,721.0,2021,7,20,8,Tuesday,주중
